text,entity,headline,label,sentiment_str
[TARGET: Nifty] 4900-4930 support level for Nifty: Devang Visaria,Nifty,4900-4930 support level for Nifty: Devang Visaria,2,positive
"[TARGET: Kotak Mahindra Bank] Axis, Kotak Mahindra Bank look good bets with 6-12 months view; further downside unlikely: Rajat Sharma",Kotak Mahindra Bank,"Axis, Kotak Mahindra Bank look good bets with 6-12 months view; further downside unlikely: Rajat Sharma",2,positive
[TARGET: Tata Elxsi] Tata Elxsi Q4 numbers justify its valuations: Prakash Diwan,Tata Elxsi,Tata Elxsi Q4 numbers justify its valuations: Prakash Diwan,1,neutral
[TARGET: Infosys] Infosys shares end lower as top executive quits,Infosys,Infosys shares end lower as top executive quits,0,negative
"[TARGET: Siddh Capital] Cement stocks bearish: Vinith Jain, Siddh Capital",Siddh Capital,"Cement stocks bearish: Vinith Jain, Siddh Capital",1,neutral
[TARGET: Ashok Leyland] Jefferies expects upside potential for Ashok Leyland,Ashok Leyland,Jefferies expects upside potential for Ashok Leyland,2,positive
"[TARGET: oil sector] Refinery margins reasonable, but inventory losses hurting oil sector: Prashasta Seth",oil sector,"Refinery margins reasonable, but inventory losses hurting oil sector: Prashasta Seth",0,negative
[TARGET: Mahanagar Gas] Mahanagar Gas files IPO papers with Sebi,Mahanagar Gas,Mahanagar Gas files IPO papers with Sebi,1,neutral
"[TARGET: REC] REC gets shareholders nod to raise up to Rs 42,000 crore",REC,"REC gets shareholders nod to raise up to Rs 42,000 crore",2,positive
"[TARGET: OMC stocks] Petrol, diesel prices hiked again, but OMC stocks remain subdued; IOC, HPCL in red",OMC stocks,"Petrol, diesel prices hiked again, but OMC stocks remain subdued; IOC, HPCL in red",0,negative
[TARGET: Rice basmati] Rice basmati remains weak on sluggish demand,Rice basmati,Rice basmati remains weak on sluggish demand,0,negative
[TARGET: Guargum futures] Guargum futures decline as participants trim positions,Guargum futures,Guargum futures decline as participants trim positions,0,negative
"[TARGET: Gold] Gold extends gains on festive buying, weak rupee",Gold,"Gold extends gains on festive buying, weak rupee",2,positive
[TARGET: power stocks] All power stocks are looking weak: Rajat Bose,power stocks,All power stocks are looking weak: Rajat Bose,0,negative
[TARGET: midcap stocks] Profit booking hits midcap stocks post Budget 2014; top five stocks to buy on dips,midcap stocks,Profit booking hits midcap stocks post Budget 2014; top five stocks to buy on dips,0,negative
[TARGET: SpiceJet] R Neelakantan returns to SpiceJet as chief financial officer,SpiceJet,R Neelakantan returns to SpiceJet as chief financial officer,1,neutral
"[TARGET: Polaris] Polaris is a favourite of investors and traders: Avinash Gorakshekar, Edelweiss Financial Advisors",Polaris,"Polaris is a favourite of investors and traders: Avinash Gorakshekar, Edelweiss Financial Advisors",2,positive
"[TARGET: Coffee Day] Maruti, Strides, Coffee Day among buy ideas of top brokerages",Coffee Day,"Maruti, Strides, Coffee Day among buy ideas of top brokerages",2,positive
[TARGET: Tokyo stocks] Tokyo stocks close at new seven-year high,Tokyo stocks,Tokyo stocks close at new seven-year high,2,positive
[TARGET: GMR] GMR posts Rs 593-crore consolidated loss for June quarter,GMR,GMR posts Rs 593-crore consolidated loss for June quarter,1,neutral
[TARGET: Adani Enterprises Ltd] Sell Adani Enterprises Ltd with a target of Rs 445: Ashwani Gujral,Adani Enterprises Ltd,Sell Adani Enterprises Ltd with a target of Rs 445: Ashwani Gujral,0,negative
"[TARGET: Hindustan Unilever] Short-term investors should not look at Hindustan Unilever: Sajiv Dhawan, JV Capital Services",Hindustan Unilever,"Short-term investors should not look at Hindustan Unilever: Sajiv Dhawan, JV Capital Services",0,negative
[TARGET: MphasiS] MphasiS will take a good beating down on the HP front: Avinash Gorakshekar,MphasiS,MphasiS will take a good beating down on the HP front: Avinash Gorakshekar,0,negative
[TARGET: Shriram City Union Finance] MIT buys Shriram City Union Finance shares worth Rs 59 crore,Shriram City Union Finance,MIT buys Shriram City Union Finance shares worth Rs 59 crore,2,positive
"[TARGET: Eicher] Eicher, Maruti, Lupin among 6 buy ideas of top brokerages",Eicher,"Eicher, Maruti, Lupin among 6 buy ideas of top brokerages",2,positive
[TARGET: Dilip Buildcon] Dilip Buildcon files for nearly $100 mn IPO: Sources,Dilip Buildcon,Dilip Buildcon files for nearly $100 mn IPO: Sources,1,neutral
[TARGET: Axis Bank] Axis Bank is heading to levels closer to 1595: Prakash Gaba,Axis Bank,Axis Bank is heading to levels closer to 1595: Prakash Gaba,2,positive
"[TARGET: PwC] Known parties manipulated trades on MCX, says PwC audit",PwC,"Known parties manipulated trades on MCX, says PwC audit",1,neutral
[TARGET: Rupee] Rupee falls 31 paise vs US dollar to one-week low of 61.41,Rupee,Rupee falls 31 paise vs US dollar to one-week low of 61.41,0,negative
[TARGET: EUR/USD] Interim resistance for EUR/USD around $1.3840,EUR/USD,Interim resistance for EUR/USD around $1.3840,1,neutral
[TARGET: Housing Development and Infrastructure Ltd] Housing Development and Infrastructure Ltd stocks rise above 5 per cent,Housing Development and Infrastructure Ltd,Housing Development and Infrastructure Ltd stocks rise above 5 per cent,2,positive
"[TARGET: PSU banks] Next leg of Nifty rally will be led by PSU banks, say analysts",PSU banks,"Next leg of Nifty rally will be led by PSU banks, say analysts",2,positive
"[TARGET: Sensex] Battered Sensex loses 630 points, corporate India doesnt see any signs of a pick-up",Sensex,"Battered Sensex loses 630 points, corporate India doesnt see any signs of a pick-up",0,negative
[TARGET: Pimco] Ten-year T-yields to stay at 2.5-3%: Pimco's Bill Gross,Pimco,Ten-year T-yields to stay at 2.5-3%: Pimco's Bill Gross,1,neutral
"[TARGET: IT] Long-term outlook on IT, private sector banks: Arindam Ghosh",IT,"Long-term outlook on IT, private sector banks: Arindam Ghosh",2,positive
"[TARGET: Wall Street] Wall Street opens flat, S&P 500 near record",Wall Street,"Wall Street opens flat, S&P 500 near record",1,neutral
"[TARGET: Hero] Tata, M&M, Hero, TVS, Adani outshine Sensex, Nifty in FY14",Hero,"Tata, M&M, Hero, TVS, Adani outshine Sensex, Nifty in FY14",2,positive
"[TARGET: NCDEX] Exporters, traders flock to NCDEX's forwards segment",NCDEX,"Exporters, traders flock to NCDEX's forwards segment",1,neutral
[TARGET: Indices] Indices on firm footing; financial stocks in focus,Indices,Indices on firm footing; financial stocks in focus,2,positive
[TARGET: Delhi International Airport] Delhi International Airport keen on bond issue to repay bank loans,Delhi International Airport,Delhi International Airport keen on bond issue to repay bank loans,1,neutral
[TARGET: BSE] Nirma settles over 7% on BSE after scaling 32-month high,BSE,Nirma settles over 7% on BSE after scaling 32-month high,1,neutral
"[TARGET: DRL] Brokers' Call: ONGC, DRL, Cipla and Coal India",DRL,"Brokers' Call: ONGC, DRL, Cipla and Coal India",2,positive
"[TARGET: TTK Prestige] TTK Prestige has been a big performing stock: CK Narayan, Sharyans Resources",TTK Prestige,"TTK Prestige has been a big performing stock: CK Narayan, Sharyans Resources",2,positive
"[TARGET: RIL] M&M, RIL are the pick among large cap stocks: Sajiv Dhawan, JV Capital Services",RIL,"M&M, RIL are the pick among large cap stocks: Sajiv Dhawan, JV Capital Services",2,positive
[TARGET: Aventis Pharma] Aventis Pharma surges by 6 pc on BSE,Aventis Pharma,Aventis Pharma surges by 6 pc on BSE,2,positive
[TARGET: media stocks] Elections to trigger rally in media stocks: Gaurang Shah,media stocks,Elections to trigger rally in media stocks: Gaurang Shah,2,positive
"[TARGET: Jet Airways] Jet Airways: Sustained efforts promise good results ahead, risks persist",Jet Airways,"Jet Airways: Sustained efforts promise good results ahead, risks persist",2,positive
[TARGET: US dollar] Why US dollar has re-emerged as preferred currency for global investors,US dollar,Why US dollar has re-emerged as preferred currency for global investors,1,neutral
"[TARGET: Sebi] WhatsApp, BBM, FB chat under Sebi lens",Sebi,"WhatsApp, BBM, FB chat under Sebi lens",1,neutral
[TARGET: JSW Energy] JSW Energy closes up a paltry 0.75% on BSE,JSW Energy,JSW Energy closes up a paltry 0.75% on BSE,2,positive
[TARGET: HCC] Focus on infra in the Budget likely to benefit HCC: Rajen Shah,HCC,Focus on infra in the Budget likely to benefit HCC: Rajen Shah,2,positive
"[TARGET: Dow] Dow, S&P close at record highs as rate-hike angst abates",Dow,"Dow, S&P close at record highs as rate-hike angst abates",2,positive
"[TARGET: SBI] Liquidity overhang hits SBI margin, net flat at Rs 2,479 cr",SBI,"Liquidity overhang hits SBI margin, net flat at Rs 2,479 cr",0,negative
"[TARGET: yen] IMF says dollar 'strong'; euro, yen, pound at proper value",yen,"IMF says dollar 'strong'; euro, yen, pound at proper value",2,positive
[TARGET: Emami] Emami drops after AMRI hospital fire incident,Emami,Emami drops after AMRI hospital fire incident,0,negative
[TARGET: Sensex] Sensex in uncharted territory; investors should tread cautiously,Sensex,Sensex in uncharted territory; investors should tread cautiously,0,negative
"[TARGET: Rupee] August 18, 2014: Mecklai Financial report on Rupee",Rupee,"August 18, 2014: Mecklai Financial report on Rupee",1,neutral
[TARGET: SUUTI] Axis Bank slips over 3% as SUUTI plans to offload 9% stake,SUUTI,Axis Bank slips over 3% as SUUTI plans to offload 9% stake,1,neutral
[TARGET: MMTC] MMTC climbs as board approves ICEX stake sale,MMTC,MMTC climbs as board approves ICEX stake sale,2,positive
[TARGET: Fortis] BNP Paribas to buy Belgian government stake in Fortis unit,Fortis,BNP Paribas to buy Belgian government stake in Fortis unit,2,positive
"[TARGET: Sobha] DLF, Sobha, Prestige likely to give 30-40% returns: P Phani Sekhar",Sobha,"DLF, Sobha, Prestige likely to give 30-40% returns: P Phani Sekhar",2,positive
[TARGET: Tata Steel] Sell Tata Steel at a stop loss of Rs 518: Sandeep Wagle,Tata Steel,Sell Tata Steel at a stop loss of Rs 518: Sandeep Wagle,0,negative
"[TARGET: Sebi] Complainant KK Sinha can be party to Sebi-DLF Case, rules Supreme Court",Sebi,"Complainant KK Sinha can be party to Sebi-DLF Case, rules Supreme Court",1,neutral
"[TARGET: Unity Infra] Unity Infra could give a decent upside: Hemang Jani, Sharekhan",Unity Infra,"Unity Infra could give a decent upside: Hemang Jani, Sharekhan",2,positive
[TARGET: USA] SelectUSA arrives to lure SMEs to set up shop in USA,USA,SelectUSA arrives to lure SMEs to set up shop in USA,1,neutral
[TARGET: BlackRock] BlackRock ETFs near $1 trillion as it loses market share to Vanguard,BlackRock,BlackRock ETFs near $1 trillion as it loses market share to Vanguard,0,negative
[TARGET: tea futures] Dubai commodity exchange in talks with producers to launch tea futures,tea futures,Dubai commodity exchange in talks with producers to launch tea futures,1,neutral
"[TARGET: RIL] Rally in IT stocks, RIL drives Sensex to one-month high",RIL,"Rally in IT stocks, RIL drives Sensex to one-month high",2,positive
[TARGET: Almond] Almond futures gain 0.32% on spot demand,Almond,Almond futures gain 0.32% on spot demand,2,positive
[TARGET: Wyeth] Wyeth locked at 20% upper circuit on plan to merge with Pfizer,Wyeth,Wyeth locked at 20% upper circuit on plan to merge with Pfizer,2,positive
"[TARGET: Forex] Forex, stocks fall to multi-month lows but no panic among Central European markets",Forex,"Forex, stocks fall to multi-month lows but no panic among Central European markets",0,negative
[TARGET: United Bank of India] United Bank of India plunges over 3% as CMD Archana Bhargav quits,United Bank of India,United Bank of India plunges over 3% as CMD Archana Bhargav quits,0,negative
"[TARGET: Indian stocks] FIIs sell Indian stocks worth Rs 1,654 crore on Thursday, biggest in a month",Indian stocks,"FIIs sell Indian stocks worth Rs 1,654 crore on Thursday, biggest in a month",0,negative
[TARGET: BSE] BSE and NSE announce trading holiday on April 24,BSE,BSE and NSE announce trading holiday on April 24,1,neutral
[TARGET: Ramco Systems] Ramco Systems waiting SEBI's nod on rights issue: CEO,Ramco Systems,Ramco Systems waiting SEBI's nod on rights issue: CEO,1,neutral
[TARGET: Cairn India] Cairn India falls 2.2% after Brent crude drops,Cairn India,Cairn India falls 2.2% after Brent crude drops,0,negative
[TARGET: Oil] Oil's 45% rebound could be testing nerves of markets and policymakers,Oil,Oil's 45% rebound could be testing nerves of markets and policymakers,2,positive
[TARGET: Asian shares] Asian shares flat as investors digest Greek deal,Asian shares,Asian shares flat as investors digest Greek deal,1,neutral
[TARGET: Persistent System] Persistent System's three-way strategy likely to improve profitability,Persistent System,Persistent System's three-way strategy likely to improve profitability,2,positive
[TARGET: Cognizant] Cognizant Q3 profit at $397.2 million; raises full year revenue guidance to at least $12.41 billion,Cognizant,Cognizant Q3 profit at $397.2 million; raises full year revenue guidance to at least $12.41 billion,2,positive
"[TARGET: Blackridge] Expect market to be edgy and volatile in October: Arindam Ghosh, Blackridge",Blackridge,"Expect market to be edgy and volatile in October: Arindam Ghosh, Blackridge",1,neutral
[TARGET: SEBI] Shree Renuka Sugars to soon approach SEBI on Rs 725-crore rights issue,SEBI,Shree Renuka Sugars to soon approach SEBI on Rs 725-crore rights issue,1,neutral
[TARGET: Mahindra Satyam] Mahindra Satyam worth a buy towards 80: Hemen Kapadia,Mahindra Satyam,Mahindra Satyam worth a buy towards 80: Hemen Kapadia,2,positive
"[TARGET: Gold] Gold holds below 2-week high on robust dollar, US economy",Gold,"Gold holds below 2-week high on robust dollar, US economy",2,positive
"[TARGET: Nagarjuna Constructions] HCC, Nagarjuna Constructions look robust: Anand Tandon, Brics Securities",Nagarjuna Constructions,"HCC, Nagarjuna Constructions look robust: Anand Tandon, Brics Securities",2,positive
[TARGET: tur] Pulse prices dip by 4% -5% but tur defiant,tur,Pulse prices dip by 4% -5% but tur defiant,2,positive
"[TARGET: Takata] More lawsuits filed against Honda, Takata over air bags",Takata,"More lawsuits filed against Honda, Takata over air bags",0,negative
[TARGET: Jain Irrigation] Jain Irrigation in talks with IFC for stake sale: Sources,Jain Irrigation,Jain Irrigation in talks with IFC for stake sale: Sources,1,neutral
"[TARGET: Nifty] Sensex rangebound, Nifty tests 7550; top ten stocks in focus",Nifty,"Sensex rangebound, Nifty tests 7550; top ten stocks in focus",1,neutral
"[TARGET: Indiabulls Real Estate] DLF, Unitech, Indiabulls Real Estate bearish: Deepak Mohoni, trendwatchindia.com",Indiabulls Real Estate,"DLF, Unitech, Indiabulls Real Estate bearish: Deepak Mohoni, trendwatchindia.com",0,negative
[TARGET: Sebi] Sebi to consider new corporate governance code tomorrow,Sebi,Sebi to consider new corporate governance code tomorrow,1,neutral
[TARGET: Securities Appellate Tribunal] Securities Appellate Tribunal upholds Sebi order against Sicom,Securities Appellate Tribunal,Securities Appellate Tribunal upholds Sebi order against Sicom,1,neutral
[TARGET: sterling] Cost to hedge sterling swings rises as Scottish vote looms,sterling,Cost to hedge sterling swings rises as Scottish vote looms,0,negative
"[TARGET: pharma space] Stock selection in pharma space requires a bottom-up approach: Taher Badshah, Motilal Oswal AM",pharma space,"Stock selection in pharma space requires a bottom-up approach: Taher Badshah, Motilal Oswal AM",1,neutral
[TARGET: United Spirits] United Spirits tanks 8% as traders short sell on buzz that Diageo open offer to be around 53%,United Spirits,United Spirits tanks 8% as traders short sell on buzz that Diageo open offer to be around 53%,0,negative
"[TARGET: Nomura] Nomura neutral on YES Bank, target price at 380",Nomura,"Nomura neutral on YES Bank, target price at 380",1,neutral
"[TARGET: BPCL] BPCL's subsidiary strikes gas in Mozambique, stock up",BPCL,"BPCL's subsidiary strikes gas in Mozambique, stock up",2,positive
[TARGET: pharma space] Quite positive on the pharma space: Hemindra Hazari,pharma space,Quite positive on the pharma space: Hemindra Hazari,2,positive
