text,entity,headline,label,sentiment_str
[TARGET: oil] Britain FTSE regains traction as oil steadies,oil,Britain FTSE regains traction as oil steadies,1,neutral
[TARGET: FTSE] Britain FTSE regains traction as oil steadies,FTSE,Britain FTSE regains traction as oil steadies,1,neutral
[TARGET: oil marketing companies] Experts' call on oil marketing companies,oil marketing companies,Experts' call on oil marketing companies,1,neutral
[TARGET: Oil] Oil ends steady in thin trade,Oil,Oil ends steady in thin trade,1,neutral
[TARGET: Oil] Oil prices mixed in Asian trade,Oil,Oil prices mixed in Asian trade,1,neutral
[TARGET: Oil] Oil takes breather in Asian trade,Oil,Oil takes breather in Asian trade,1,neutral
[TARGET: Oil] Oil prices turn mixed in Asian trade,Oil,Oil prices turn mixed in Asian trade,1,neutral
[TARGET: OI] Put OI concentration at 6000 shows support,OI,Put OI concentration at 6000 shows support,1,neutral
[TARGET: OBC] OBC may go for FPO post-capital infusion,OBC,OBC may go for FPO post-capital infusion,1,neutral
[TARGET: NTPC] NTPC files for FPO,NTPC,NTPC files for FPO,1,neutral
[TARGET: NSEL] NSEL appoints five new independent directors,NSEL,NSEL appoints five new independent directors,1,neutral
[TARGET: NSE] NSE sees senior level changes,NSE,NSE sees senior level changes,1,neutral
[TARGET: NSE] NSE operationalises SME platform with first listing,NSE,NSE operationalises SME platform with first listing,1,neutral
"[TARGET: NSE] Options suggest range of 8,000-8,300 for NSE",NSE,"Options suggest range of 8,000-8,300 for NSE",1,neutral
[TARGET: NSE] NSE directs brokers to implement risk reduction mode,NSE,NSE directs brokers to implement risk reduction mode,1,neutral
[TARGET: NSE] NSE to begin overnight investment facility from Monday,NSE,NSE to begin overnight investment facility from Monday,1,neutral
"[TARGET: Nomura] Nomura sees Sensex at 33,500 by year-end",Nomura,"Nomura sees Sensex at 33,500 by year-end",1,neutral
"[TARGET: Sensex] Nomura sees Sensex at 33,500 by year-end",Sensex,"Nomura sees Sensex at 33,500 by year-end",1,neutral
"[TARGET: Nifty] Nothing alarming about Nifty level: Deepak Mohoni, trendwatchindia.com",Nifty,"Nothing alarming about Nifty level: Deepak Mohoni, trendwatchindia.com",1,neutral
"[TARGET: trendwatchindia.com] Nothing alarming about Nifty level: Deepak Mohoni, trendwatchindia.com",trendwatchindia.com,"Nothing alarming about Nifty level: Deepak Mohoni, trendwatchindia.com",1,neutral
[TARGET: Nifty] Nifty likely to trade in 7500-7700 range,Nifty,Nifty likely to trade in 7500-7700 range,1,neutral
[TARGET: Nifty] Nifty will revisit 7930-7940 levels: Mitesh Thacker,Nifty,Nifty will revisit 7930-7940 levels: Mitesh Thacker,1,neutral
[TARGET: Nifty] Today's Bet: 5100-5300 level crucial for Nifty,Nifty,Today's Bet: 5100-5300 level crucial for Nifty,1,neutral
[TARGET: Nifty] 5450-5500 is possible on Nifty: Aptart Technical Services,Nifty,5450-5500 is possible on Nifty: Aptart Technical Services,1,neutral
"[TARGET: Nifty] Immediate target for Nifty at 7,935-7,940: Mitesh Thacker",Nifty,"Immediate target for Nifty at 7,935-7,940: Mitesh Thacker",1,neutral
[TARGET: Nifty] Nifty may retest levels of 8000: Mitesh Thacker,Nifty,Nifty may retest levels of 8000: Mitesh Thacker,1,neutral
[TARGET: Nifty] Nifty might consolidate between 8950-8980 levels: Mitesh Thacker,Nifty,Nifty might consolidate between 8950-8980 levels: Mitesh Thacker,1,neutral
[TARGET: Nifty] Nifty to find next support at 5950 level,Nifty,Nifty to find next support at 5950 level,1,neutral
"[TARGET: Nifty] Nifty50 to find support at 7,950-7,930: Mitesh Thacker",Nifty,"Nifty50 to find support at 7,950-7,930: Mitesh Thacker",1,neutral
[TARGET: Nifty] Pre-market: Nifty seen opening flat; Economic Survey eyed,Nifty,Pre-market: Nifty seen opening flat; Economic Survey eyed,1,neutral
[TARGET: Nifty] Pre-market: Nifty seen opening flat; may reclaim 8800,Nifty,Pre-market: Nifty seen opening flat; may reclaim 8800,1,neutral
[TARGET: Nifty] See Nifty heading towards 5180-5150 levels: Ashwani Gujral,Nifty,See Nifty heading towards 5180-5150 levels: Ashwani Gujral,1,neutral
[TARGET: NHPC] NHPC: Timely completion of projects crucial for company,NHPC,NHPC: Timely completion of projects crucial for company,1,neutral
[TARGET: Network18] Network18 names Anuj Gandhi as Group distribution director,Network18,Network18 names Anuj Gandhi as Group distribution director,1,neutral
[TARGET: Nestle India] Should you buy Nestle India now?,Nestle India,Should you buy Nestle India now?,1,neutral
[TARGET: NDDB] T Nandakumar to be appointed NDDB Chairman,NDDB,T Nandakumar to be appointed NDDB Chairman,1,neutral
[TARGET: NCDEX] NCDEX mulls relaunch of Brent contract soon,NCDEX,NCDEX mulls relaunch of Brent contract soon,1,neutral
[TARGET: Brent] NCDEX mulls relaunch of Brent contract soon,Brent,NCDEX mulls relaunch of Brent contract soon,1,neutral
"[TARGET: NCDEX] Exporters, traders flock to NCDEX's forwards segment",NCDEX,"Exporters, traders flock to NCDEX's forwards segment",1,neutral
[TARGET: NCDEX] NCDEX launches new membership category for forwards segment,NCDEX,NCDEX launches new membership category for forwards segment,1,neutral
"[TARGET: NCDEX] NCDEX spot turnover may reach Rs 7,000 crore",NCDEX,"NCDEX spot turnover may reach Rs 7,000 crore",1,neutral
[TARGET: Nasdaq] Nasdaq eyes running dark pools for banks: WSJ,Nasdaq,Nasdaq eyes running dark pools for banks: WSJ,1,neutral
[TARGET: WSJ] Nasdaq eyes running dark pools for banks: WSJ,WSJ,Nasdaq eyes running dark pools for banks: WSJ,1,neutral
[TARGET: Nasdaq] Nasdaq Record: Then and Now,Nasdaq,Nasdaq Record: Then and Now,1,neutral
"[TARGET: MTS] MTS appoints heads of Karnataka, UP (West) circles",MTS,"MTS appoints heads of Karnataka, UP (West) circles",1,neutral
[TARGET: MTNL] Kuldip Singh named new CMD of MTNL,MTNL,Kuldip Singh named new CMD of MTNL,1,neutral
[TARGET: MSCI] D-Street shakeup may be triggered by MSCI rejig,MSCI,D-Street shakeup may be triggered by MSCI rejig,1,neutral
[TARGET: MRPL] MRPL records Rs 406 crore net profit,MRPL,MRPL records Rs 406 crore net profit,1,neutral
"[TARGET: Mphasis] For Mphasis, watch for 345-350 level: Ashwani Gujral",Mphasis,"For Mphasis, watch for 345-350 level: Ashwani Gujral",1,neutral
[TARGET: Moser Baer] Moser Baer postpones bondholders meet on debt restructuring,Moser Baer,Moser Baer postpones bondholders meet on debt restructuring,1,neutral
"[TARGET: MOIL] Centre, states gear up for MOIL offer",MOIL,"Centre, states gear up for MOIL offer",1,neutral
[TARGET: Mini Indian Rupee futures] Mini Indian Rupee futures launched in Dubai,Mini Indian Rupee futures,Mini Indian Rupee futures launched in Dubai,1,neutral
[TARGET: MindTree] MindTree board accepts Sootas resignation,MindTree,MindTree board accepts Sootas resignation,1,neutral
[TARGET: Microsoft] Microsoft is tuning its phones for India coverage,Microsoft,Microsoft is tuning its phones for India coverage,1,neutral
"[TARGET: Mercedes India] Mercedes India appoints new heads for sales, marketing",Mercedes India,"Mercedes India appoints new heads for sales, marketing",1,neutral
[TARGET: MEP Infrastructure] MEP Infrastructure's Rs 324 crore IPO opens tomorrow,MEP Infrastructure,MEP Infrastructure's Rs 324 crore IPO opens tomorrow,1,neutral
"[TARGET: Mecklai Financial] July 1, 2014: Mecklai Financial report on Rupee",Mecklai Financial,"July 1, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: Rupee] July 1, 2014: Mecklai Financial report on Rupee",Rupee,"July 1, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: Mecklai Financial] July 10, 2014: Mecklai Financial report on Rupee",Mecklai Financial,"July 10, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: Rupee] July 10, 2014: Mecklai Financial report on Rupee",Rupee,"July 10, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: Mecklai Financial] July 16, 2014: Mecklai Financial report on Rupee",Mecklai Financial,"July 16, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: Rupee] July 16, 2014: Mecklai Financial report on Rupee",Rupee,"July 16, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: Mecklai Financial] July 31, 2014: Mecklai Financial report on Rupee",Mecklai Financial,"July 31, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: Rupee] July 31, 2014: Mecklai Financial report on Rupee",Rupee,"July 31, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: Mecklai Financial] July 9, 2014: Mecklai Financial report on Rupee",Mecklai Financial,"July 9, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: Rupee] July 9, 2014: Mecklai Financial report on Rupee",Rupee,"July 9, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: Mecklai Financial] June 11, 2014: Mecklai Financial report on Rupee",Mecklai Financial,"June 11, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: Rupee] June 11, 2014: Mecklai Financial report on Rupee",Rupee,"June 11, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: Mecklai Financial] June 17, 2014: Mecklai Financial report on Rupee",Mecklai Financial,"June 17, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: Rupee] June 17, 2014: Mecklai Financial report on Rupee",Rupee,"June 17, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: Mecklai Financial] June 25, 2014: Mecklai Financial report on Rupee",Mecklai Financial,"June 25, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: Rupee] June 25, 2014: Mecklai Financial report on Rupee",Rupee,"June 25, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: Mecklai Financial] Mecklai Financial Report: 22 September, 2014",Mecklai Financial,"Mecklai Financial Report: 22 September, 2014",1,neutral
"[TARGET: Mecklai Financial] Mecklai Financial Report: Novermber 03, 2014",Mecklai Financial,"Mecklai Financial Report: Novermber 03, 2014",1,neutral
"[TARGET: Mecklai Financial] Mecklai Financial Report: October 10, 2014",Mecklai Financial,"Mecklai Financial Report: October 10, 2014",1,neutral
"[TARGET: Mecklai Financial] Mecklai Financial Report: October 7, 2014",Mecklai Financial,"Mecklai Financial Report: October 7, 2014",1,neutral
"[TARGET: Mecklai Financial] Mecklai Financial Report: September 08, 2014",Mecklai Financial,"Mecklai Financial Report: September 08, 2014",1,neutral
"[TARGET: Mecklai Financial] Mecklai Financial Report: September 29, 2014",Mecklai Financial,"Mecklai Financial Report: September 29, 2014",1,neutral
"[TARGET: Mecklai Financial] April 02, 2014: Mecklai Financial report on rupee",Mecklai Financial,"April 02, 2014: Mecklai Financial report on rupee",1,neutral
"[TARGET: Mecklai Financial] April 14, 2014: Mecklai Financial report on rupee",Mecklai Financial,"April 14, 2014: Mecklai Financial report on rupee",1,neutral
"[TARGET: Mecklai Financial] April 16, 2014: Mecklai Financial report on rupee",Mecklai Financial,"April 16, 2014: Mecklai Financial report on rupee",1,neutral
"[TARGET: Mecklai Financial] August 1, 2014: Mecklai Financial report on Rupee",Mecklai Financial,"August 1, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: Mecklai Financial] August 7, 2014: Mecklai Financial report on Rupee",Mecklai Financial,"August 7, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: Mecklai Financial] February 5, 2014: Mecklai Financial report on rupee",Mecklai Financial,"February 5, 2014: Mecklai Financial report on rupee",1,neutral
"[TARGET: Mecklai Financial] January 03, 2014: Mecklai Financial report on rupee",Mecklai Financial,"January 03, 2014: Mecklai Financial report on rupee",1,neutral
"[TARGET: Mecklai Financial] January 07, 2014: Mecklai Financial report on rupee",Mecklai Financial,"January 07, 2014: Mecklai Financial report on rupee",1,neutral
"[TARGET: Mecklai Financial] January 11, 2014: Mecklai Financial report on rupee",Mecklai Financial,"January 11, 2014: Mecklai Financial report on rupee",1,neutral
"[TARGET: Mecklai Financial] January 15, 2014: Mecklai Financial report on rupee",Mecklai Financial,"January 15, 2014: Mecklai Financial report on rupee",1,neutral
"[TARGET: Mecklai Financial] March 04, 2014: Mecklai Financial report on rupee",Mecklai Financial,"March 04, 2014: Mecklai Financial report on rupee",1,neutral
"[TARGET: Mecklai Financial] March 15, 2014: Mecklai Financial report on rupee",Mecklai Financial,"March 15, 2014: Mecklai Financial report on rupee",1,neutral
"[TARGET: Mecklai Financial] May 29, 2014: Mecklai Financial report on rupee",Mecklai Financial,"May 29, 2014: Mecklai Financial report on rupee",1,neutral
"[TARGET: Mecklai Financial] November 05, 2013: Mecklai Financial report on rupee",Mecklai Financial,"November 05, 2013: Mecklai Financial report on rupee",1,neutral
"[TARGET: Mecklai Financial] November 13, 2013: Mecklai Financial report on rupee",Mecklai Financial,"November 13, 2013: Mecklai Financial report on rupee",1,neutral
"[TARGET: Mecklai Financial] November 27, 2013: Mecklai Financial report on rupee",Mecklai Financial,"November 27, 2013: Mecklai Financial report on rupee",1,neutral
"[TARGET: Mecklai Financial] November 28, 2013: Mecklai Financial report on rupee",Mecklai Financial,"November 28, 2013: Mecklai Financial report on rupee",1,neutral
"[TARGET: Mecklai Financial] September 1, 2014: Mecklai Financial report on Rupee",Mecklai Financial,"September 1, 2014: Mecklai Financial report on Rupee",1,neutral
"[TARGET: MCX-SXCCL] MCX-SXCCL seeks candidates for Managing Director, CEO post",MCX-SXCCL,"MCX-SXCCL seeks candidates for Managing Director, CEO post",1,neutral
[TARGET: MCX-SX] MCX-SX is well ring-fenced from NSEL crisis: Sebi,MCX-SX,MCX-SX is well ring-fenced from NSEL crisis: Sebi,1,neutral
[TARGET: NSEL] MCX-SX is well ring-fenced from NSEL crisis: Sebi,NSEL,MCX-SX is well ring-fenced from NSEL crisis: Sebi,1,neutral
[TARGET: MCX] MCX shares financial details with FTIL financial adviser,MCX,MCX shares financial details with FTIL financial adviser,1,neutral
[TARGET: FTIL] MCX shares financial details with FTIL financial adviser,FTIL,MCX shares financial details with FTIL financial adviser,1,neutral
[TARGET: MCX] MCX CFO Hemant Vastani resigns,MCX,MCX CFO Hemant Vastani resigns,1,neutral
[TARGET: MCX] MCX migrates to latest version of exchange software,MCX,MCX migrates to latest version of exchange software,1,neutral
[TARGET: MCX] MCX plans to launch spot trading in gold?,MCX,MCX plans to launch spot trading in gold?,1,neutral
[TARGET: McAfee] McAfee appoints Anand Prahlad as India Operations head,McAfee,McAfee appoints Anand Prahlad as India Operations head,1,neutral
[TARGET: Maytas Infra] Maytas Infra to consider share issue July 19,Maytas Infra,Maytas Infra to consider share issue July 19,1,neutral
[TARGET: Max Life Insurance] Max Life Insurance proposes maiden dividend for shareholders,Max Life Insurance,Max Life Insurance proposes maiden dividend for shareholders,1,neutral
[TARGET: Maruti Gujarat] Maruti Gujarat plans: Will small investors be shortchanged?,Maruti Gujarat,Maruti Gujarat plans: Will small investors be shortchanged?,1,neutral
[TARGET: Maruti] Games fund managers play in Maruti,Maruti,Games fund managers play in Maruti,1,neutral
[TARGET: Maruti] Maruti may get re-rated post Diwali: Prakash Diwan,Maruti,Maruti may get re-rated post Diwali: Prakash Diwan,1,neutral
[TARGET: Market] Market downside capped likely at 7550 levels,Market,Market downside capped likely at 7550 levels,1,neutral
[TARGET: Market] Market on a consolidating mode: Mitesh Thacker,Market,Market on a consolidating mode: Mitesh Thacker,1,neutral
[TARGET: Marico Kaya] Marico Kaya to be listed on bourses,Marico Kaya,Marico Kaya to be listed on bourses,1,neutral
[TARGET: Manappuram Finance] Manappuram Finance launches another public issue,Manappuram Finance,Manappuram Finance launches another public issue,1,neutral
[TARGET: MakeMyTrip] MakeMyTrip posts Q4 net profit of $3.7 mn,MakeMyTrip,MakeMyTrip posts Q4 net profit of $3.7 mn,1,neutral
